ser,title,url,clean_text,json_data
nan,,https://aast.edu/en/colleges/practical-training/list_staff.php?unit_id=1000,,"{'type': 'request', 'url': 'https://aast.edu/en/colleges/practical-training/list_staff.php?unit_id=1000', 'method': 'GET'}"
161035,ali ali mohamed fahmy | Arab Academy for Science Technology & Maritime Transport Faculty Member,https://aast.edu/cv.php?ser=161035,"ali ali mohamed fahmy | Arab Academy for Science Technology & Maritime Transport Faculty Member About Biography Education Education History Experience Academic & Work Experience Research Research Indicators & Interest Publications Publications Awards Awards & Honors Professional Experience Professional Experience Communities Communities Contacts Contacts Courses Teaching Courses Projects Supervised Projects Professor ali ali mohamed fahmy Dean of College of Artificial Intelligence download cv contact me biography Dr. Aly Aly Fahmy, is a Professor of Artificial Intelligence and Machine Learning. He was the Ex-Dean of the Faculty of Computers and Information, Cairo University. Currently, he is the Dean of the Artificial Intelligence College affiliated to Arab Academy for Science and Technology. Aly Fahmy received the M.Sc. and Ph.D. degrees in Artificial Intelligence from the National Superior School E.N.S.A.E in Toulouse, France in 1976 and 1979, respectively. Dr. Fahmy coupled his academic carrier with the industrial one. He obtained specialized on Job Training on developing Expert Systems, IntelliCorp, Germany and on developing large scale software systems, Litton Systems Inc, U.S.A. Dr. Fahmy was the Director of the first Center of Excellence in Egypt in the field of Data Mining and Computer Modeling (DMCM) in the period of 2005-2010. DMCM was a virtual research center with more than 40 researchers from universities and industry. Dr. Fahmy with his prominent colleagues has established the Center for Arabic Language Technologies (ALTEC) in order to bring the Arabic to the international level in man–machine interface in its broader sense. His research interests include Medical Machine Learning, Data and Text Mining, Computational Linguistics, Text Understanding and Automatic Essay Scoring and Technologies of Man- Machine Interface in Arabic. Currently, Dr. Fahmy is currently involved in the activities led by Dr. Ismail Abdul-Gaffar Ismail the President of Arab Academy for Science and Technology to establish the Arabic Center of Excellence for Artificial Intelligence and Frontier Technologies in New El-Alamein City. Education experience work experience academic experience research Fields of Interest Research Indicators Scopus URL Google Scholar URL H-index (Google Scholar) : 0 Citation (Google Scholar) : 0 Research gate Academia publications You can filter publications by years All Publications From 2022 to 2025 Honors & awards Honors Professional Experience communities Teaching Courses Course Academic year Term projects contact Me Branch : AASTMT AbuKir Branch, Alexandria, Egypt Office Phone : Extension Number : Fax : Mobile : Email: Send Email Location : AbuKir AAST 0 © 2025 | All Right Reserved IDC-AASTMT Policies & Terms of Use Copyright Sitemap Policies for Social Media Accounts","{'url': 'https://aast.edu/cv.php?ser=161035', 'canonical': 'https://aast.edu/cv.php?ser=161035', 'status': 'http_saved', 'path': 'C:\\Users\\mh978\\Downloads\\aast_scrape_final\\step8\\aast_v2_output_v4_20251125_125822\\html\\aast.edu_cv.php_ser=161035_plain.html', 'ids': {'ser': '161035', 'unit_id': '1'}}"
161036,ali ali mohamed fahmy | Arab Academy for Science Technology & Maritime Transport Faculty Member,https://aast.edu/cv.php?ser=161036,"ali ali mohamed fahmy | Arab Academy for Science Technology & Maritime Transport Faculty Member About Biography Education Education History Experience Academic & Work Experience Research Research Indicators & Interest Publications Publications Awards Awards & Honors Professional Experience Professional Experience Communities Communities Contacts Contacts Courses Teaching Courses Projects Supervised Projects Professor ali ali mohamed fahmy Dean of College of Artificial Intelligence download cv contact me biography Dr. Aly Aly Fahmy, is a Professor of Artificial Intelligence and Machine Learning. He was the Ex-Dean of the Faculty of Computers and Information, Cairo University. Currently, he is the Dean of the Artificial Intelligence College affiliated to Arab Academy for Science and Technology. Aly Fahmy received the M.Sc. and Ph.D. degrees in Artificial Intelligence from the National Superior School E.N.S.A.E in Toulouse, France in 1976 and 1979, respectively. Dr. Fahmy coupled his academic carrier with the industrial one. He obtained specialized on Job Training on developing Expert Systems, IntelliCorp, Germany and on developing large scale software systems, Litton Systems Inc, U.S.A. Dr. Fahmy was the Director of the first Center of Excellence in Egypt in the field of Data Mining and Computer Modeling (DMCM) in the period of 2005-2010. DMCM was a virtual research center with more than 40 researchers from universities and industry. Dr. Fahmy with his prominent colleagues has established the Center for Arabic Language Technologies (ALTEC) in order to bring the Arabic to the international level in man–machine interface in its broader sense. His research interests include Medical Machine Learning, Data and Text Mining, Computational Linguistics, Text Understanding and Automatic Essay Scoring and Technologies of Man- Machine Interface in Arabic. Currently, Dr. Fahmy is currently involved in the activities led by Dr. Ismail Abdul-Gaffar Ismail the President of Arab Academy for Science and Technology to establish the Arabic Center of Excellence for Artificial Intelligence and Frontier Technologies in New El-Alamein City. Education experience work experience academic experience research Fields of Interest Research Indicators Scopus URL Google Scholar URL H-index (Google Scholar) : 0 Citation (Google Scholar) : 0 Research gate Academia publications You can filter publications by years All Publications From 2022 to 2025 Honors & awards Honors Professional Experience communities Teaching Courses Course Academic year Term projects contact Me Branch : AASTMT AbuKir Branch, Alexandria, Egypt Office Phone : Extension Number : Fax : Mobile : Email: Send Email Location : AbuKir AAST 0 © 2025 | All Right Reserved IDC-AASTMT Policies & Terms of Use Copyright Sitemap Policies for Social Media Accounts","{'url': 'https://aast.edu/cv.php?ser=161036', 'canonical': 'https://aast.edu/cv.php?ser=161036', 'status': 'http_saved', 'path': 'C:\\Users\\mh978\\Downloads\\aast_scrape_final\\step8\\aast_v2_output_v4_20251125_125822\\html\\aast.edu_cv.php_ser=161036_plain.html', 'ids': {'ser': '161036', 'unit_id': '1'}}"
161037,ali ali mohamed fahmy | Arab Academy for Science Technology & Maritime Transport Faculty Member,https://aast.edu/cv.php?ser=161037,"ali ali mohamed fahmy | Arab Academy for Science Technology & Maritime Transport Faculty Member About Biography Education Education History Experience Academic & Work Experience Research Research Indicators & Interest Publications Publications Awards Awards & Honors Professional Experience Professional Experience Communities Communities Contacts Contacts Courses Teaching Courses Projects Supervised Projects Professor ali ali mohamed fahmy Dean of College of Artificial Intelligence download cv contact me biography Dr. Aly Aly Fahmy, is a Professor of Artificial Intelligence and Machine Learning. He was the Ex-Dean of the Faculty of Computers and Information, Cairo University. Currently, he is the Dean of the Artificial Intelligence College affiliated to Arab Academy for Science and Technology. Aly Fahmy received the M.Sc. and Ph.D. degrees in Artificial Intelligence from the National Superior School E.N.S.A.E in Toulouse, France in 1976 and 1979, respectively. Dr. Fahmy coupled his academic carrier with the industrial one. He obtained specialized on Job Training on developing Expert Systems, IntelliCorp, Germany and on developing large scale software systems, Litton Systems Inc, U.S.A. Dr. Fahmy was the Director of the first Center of Excellence in Egypt in the field of Data Mining and Computer Modeling (DMCM) in the period of 2005-2010. DMCM was a virtual research center with more than 40 researchers from universities and industry. Dr. Fahmy with his prominent colleagues has established the Center for Arabic Language Technologies (ALTEC) in order to bring the Arabic to the international level in man–machine interface in its broader sense. His research interests include Medical Machine Learning, Data and Text Mining, Computational Linguistics, Text Understanding and Automatic Essay Scoring and Technologies of Man- Machine Interface in Arabic. Currently, Dr. Fahmy is currently involved in the activities led by Dr. Ismail Abdul-Gaffar Ismail the President of Arab Academy for Science and Technology to establish the Arabic Center of Excellence for Artificial Intelligence and Frontier Technologies in New El-Alamein City. Education experience work experience academic experience research Fields of Interest Research Indicators Scopus URL Google Scholar URL H-index (Google Scholar) : 0 Citation (Google Scholar) : 0 Research gate Academia publications You can filter publications by years All Publications From 2022 to 2025 Honors & awards Honors Professional Experience communities Teaching Courses Course Academic year Term projects contact Me Branch : AASTMT AbuKir Branch, Alexandria, Egypt Office Phone : Extension Number : Fax : Mobile : Email: Send Email Location : AbuKir AAST 0 © 2025 | All Right Reserved IDC-AASTMT Policies & Terms of Use Copyright Sitemap Policies for Social Media Accounts","{'url': 'https://aast.edu/cv.php?ser=161037', 'canonical': 'https://aast.edu/cv.php?ser=161037', 'status': 'http_saved', 'path': 'C:\\Users\\mh978\\Downloads\\aast_scrape_final\\step8\\aast_v2_output_v4_20251125_125822\\html\\aast.edu_cv.php_ser=161037_plain.html', 'ids': {'ser': '161037', 'unit_id': '1'}}"
161038,ali ali mohamed fahmy | Arab Academy for Science Technology & Maritime Transport Faculty Member,https://aast.edu/cv.php?ser=161038,"ali ali mohamed fahmy | Arab Academy for Science Technology & Maritime Transport Faculty Member About Biography Education Education History Experience Academic & Work Experience Research Research Indicators & Interest Publications Publications Awards Awards & Honors Professional Experience Professional Experience Communities Communities Contacts Contacts Courses Teaching Courses Projects Supervised Projects Professor ali ali mohamed fahmy Dean of College of Artificial Intelligence download cv contact me biography Dr. Aly Aly Fahmy, is a Professor of Artificial Intelligence and Machine Learning. He was the Ex-Dean of the Faculty of Computers and Information, Cairo University. Currently, he is the Dean of the Artificial Intelligence College affiliated to Arab Academy for Science and Technology. Aly Fahmy received the M.Sc. and Ph.D. degrees in Artificial Intelligence from the National Superior School E.N.S.A.E in Toulouse, France in 1976 and 1979, respectively. Dr. Fahmy coupled his academic carrier with the industrial one. He obtained specialized on Job Training on developing Expert Systems, IntelliCorp, Germany and on developing large scale software systems, Litton Systems Inc, U.S.A. Dr. Fahmy was the Director of the first Center of Excellence in Egypt in the field of Data Mining and Computer Modeling (DMCM) in the period of 2005-2010. DMCM was a virtual research center with more than 40 researchers from universities and industry. Dr. Fahmy with his prominent colleagues has established the Center for Arabic Language Technologies (ALTEC) in order to bring the Arabic to the international level in man–machine interface in its broader sense. His research interests include Medical Machine Learning, Data and Text Mining, Computational Linguistics, Text Understanding and Automatic Essay Scoring and Technologies of Man- Machine Interface in Arabic. Currently, Dr. Fahmy is currently involved in the activities led by Dr. Ismail Abdul-Gaffar Ismail the President of Arab Academy for Science and Technology to establish the Arabic Center of Excellence for Artificial Intelligence and Frontier Technologies in New El-Alamein City. Education experience work experience academic experience research Fields of Interest Research Indicators Scopus URL Google Scholar URL H-index (Google Scholar) : 0 Citation (Google Scholar) : 0 Research gate Academia publications You can filter publications by years All Publications From 2022 to 2025 Honors & awards Honors Professional Experience communities Teaching Courses Course Academic year Term projects contact Me Branch : AASTMT AbuKir Branch, Alexandria, Egypt Office Phone : Extension Number : Fax : Mobile : Email: Send Email Location : AbuKir AAST 0 © 2025 | All Right Reserved IDC-AASTMT Policies & Terms of Use Copyright Sitemap Policies for Social Media Accounts","{'url': 'https://aast.edu/cv.php?ser=161038', 'canonical': 'https://aast.edu/cv.php?ser=161038', 'status': 'http_saved', 'path': 'C:\\Users\\mh978\\Downloads\\aast_scrape_final\\step8\\aast_v2_output_v4_20251125_125822\\html\\aast.edu_cv.php_ser=161038_plain.html', 'ids': {'ser': '161038', 'unit_id': '1'}}"
161039,ali ali mohamed fahmy | Arab Academy for Science Technology & Maritime Transport Faculty Member,https://aast.edu/cv.php?ser=161039,"ali ali mohamed fahmy | Arab Academy for Science Technology & Maritime Transport Faculty Member About Biography Education Education History Experience Academic & Work Experience Research Research Indicators & Interest Publications Publications Awards Awards & Honors Professional Experience Professional Experience Communities Communities Contacts Contacts Courses Teaching Courses Projects Supervised Projects Professor ali ali mohamed fahmy Dean of College of Artificial Intelligence download cv contact me biography Dr. Aly Aly Fahmy, is a Professor of Artificial Intelligence and Machine Learning. He was the Ex-Dean of the Faculty of Computers and Information, Cairo University. Currently, he is the Dean of the Artificial Intelligence College affiliated to Arab Academy for Science and Technology. Aly Fahmy received the M.Sc. and Ph.D. degrees in Artificial Intelligence from the National Superior School E.N.S.A.E in Toulouse, France in 1976 and 1979, respectively. Dr. Fahmy coupled his academic carrier with the industrial one. He obtained specialized on Job Training on developing Expert Systems, IntelliCorp, Germany and on developing large scale software systems, Litton Systems Inc, U.S.A. Dr. Fahmy was the Director of the first Center of Excellence in Egypt in the field of Data Mining and Computer Modeling (DMCM) in the period of 2005-2010. DMCM was a virtual research center with more than 40 researchers from universities and industry. Dr. Fahmy with his prominent colleagues has established the Center for Arabic Language Technologies (ALTEC) in order to bring the Arabic to the international level in man–machine interface in its broader sense. His research interests include Medical Machine Learning, Data and Text Mining, Computational Linguistics, Text Understanding and Automatic Essay Scoring and Technologies of Man- Machine Interface in Arabic. Currently, Dr. Fahmy is currently involved in the activities led by Dr. Ismail Abdul-Gaffar Ismail the President of Arab Academy for Science and Technology to establish the Arabic Center of Excellence for Artificial Intelligence and Frontier Technologies in New El-Alamein City. Education experience work experience academic experience research Fields of Interest Research Indicators Scopus URL Google Scholar URL H-index (Google Scholar) : 0 Citation (Google Scholar) : 0 Research gate Academia publications You can filter publications by years All Publications From 2022 to 2025 Honors & awards Honors Professional Experience communities Teaching Courses Course Academic year Term projects contact Me Branch : AASTMT AbuKir Branch, Alexandria, Egypt Office Phone : Extension Number : Fax : Mobile : Email: Send Email Location : AbuKir AAST 0 © 2025 | All Right Reserved IDC-AASTMT Policies & Terms of Use Copyright Sitemap Policies for Social Media Accounts","{'url': 'https://aast.edu/cv.php?ser=161039', 'canonical': 'https://aast.edu/cv.php?ser=161039', 'status': 'http_saved', 'path': 'C:\\Users\\mh978\\Downloads\\aast_scrape_final\\step8\\aast_v2_output_v4_20251125_125822\\html\\aast.edu_cv.php_ser=161039_plain.html', 'ids': {'ser': '161039', 'unit_id': '1'}}"
161040,ali ali mohamed fahmy | Arab Academy for Science Technology & Maritime Transport Faculty Member,https://aast.edu/cv.php?ser=161040,"ali ali mohamed fahmy | Arab Academy for Science Technology & Maritime Transport Faculty Member About Biography Education Education History Experience Academic & Work Experience Research Research Indicators & Interest Publications Publications Awards Awards & Honors Professional Experience Professional Experience Communities Communities Contacts Contacts Courses Teaching Courses Projects Supervised Projects Professor ali ali mohamed fahmy Dean of College of Artificial Intelligence download cv contact me biography Dr. Aly Aly Fahmy, is a Professor of Artificial Intelligence and Machine Learning. He was the Ex-Dean of the Faculty of Computers and Information, Cairo University. Currently, he is the Dean of the Artificial Intelligence College affiliated to Arab Academy for Science and Technology. Aly Fahmy received the M.Sc. and Ph.D. degrees in Artificial Intelligence from the National Superior School E.N.S.A.E in Toulouse, France in 1976 and 1979, respectively. Dr. Fahmy coupled his academic carrier with the industrial one. He obtained specialized on Job Training on developing Expert Systems, IntelliCorp, Germany and on developing large scale software systems, Litton Systems Inc, U.S.A. Dr. Fahmy was the Director of the first Center of Excellence in Egypt in the field of Data Mining and Computer Modeling (DMCM) in the period of 2005-2010. DMCM was a virtual research center with more than 40 researchers from universities and industry. Dr. Fahmy with his prominent colleagues has established the Center for Arabic Language Technologies (ALTEC) in order to bring the Arabic to the international level in man–machine interface in its broader sense. His research interests include Medical Machine Learning, Data and Text Mining, Computational Linguistics, Text Understanding and Automatic Essay Scoring and Technologies of Man- Machine Interface in Arabic. Currently, Dr. Fahmy is currently involved in the activities led by Dr. Ismail Abdul-Gaffar Ismail the President of Arab Academy for Science and Technology to establish the Arabic Center of Excellence for Artificial Intelligence and Frontier Technologies in New El-Alamein City. Education experience work experience academic experience research Fields of Interest Research Indicators Scopus URL Google Scholar URL H-index (Google Scholar) : 0 Citation (Google Scholar) : 0 Research gate Academia publications You can filter publications by years All Publications From 2022 to 2025 Honors & awards Honors Professional Experience communities Teaching Courses Course Academic year Term projects contact Me Branch : AASTMT AbuKir Branch, Alexandria, Egypt Office Phone : Extension Number : Fax : Mobile : Email: Send Email Location : AbuKir AAST 0 © 2025 | All Right Reserved IDC-AASTMT Policies & Terms of Use Copyright Sitemap Policies for Social Media Accounts","{'url': 'https://aast.edu/cv.php?ser=161040', 'canonical': 'https://aast.edu/cv.php?ser=161040', 'status': 'http_saved', 'path': 'C:\\Users\\mh978\\Downloads\\aast_scrape_final\\step8\\aast_v2_output_v4_20251125_125822\\html\\aast.edu_cv.php_ser=161040_plain.html', 'ids': {'ser': '161040', 'unit_id': '1'}}"
161041,ali ali mohamed fahmy | Arab Academy for Science Technology & Maritime Transport Faculty Member,https://aast.edu/cv.php?ser=161041,"ali ali mohamed fahmy | Arab Academy for Science Technology & Maritime Transport Faculty Member About Biography Education Education History Experience Academic & Work Experience Research Research Indicators & Interest Publications Publications Awards Awards & Honors Professional Experience Professional Experience Communities Communities Contacts Contacts Courses Teaching Courses Projects Supervised Projects Professor ali ali mohamed fahmy Dean of College of Artificial Intelligence download cv contact me biography Dr. Aly Aly Fahmy, is a Professor of Artificial Intelligence and Machine Learning. He was the Ex-Dean of the Faculty of Computers and Information, Cairo University. Currently, he is the Dean of the Artificial Intelligence College affiliated to Arab Academy for Science and Technology. Aly Fahmy received the M.Sc. and Ph.D. degrees in Artificial Intelligence from the National Superior School E.N.S.A.E in Toulouse, France in 1976 and 1979, respectively. Dr. Fahmy coupled his academic carrier with the industrial one. He obtained specialized on Job Training on developing Expert Systems, IntelliCorp, Germany and on developing large scale software systems, Litton Systems Inc, U.S.A. Dr. Fahmy was the Director of the first Center of Excellence in Egypt in the field of Data Mining and Computer Modeling (DMCM) in the period of 2005-2010. DMCM was a virtual research center with more than 40 researchers from universities and industry. Dr. Fahmy with his prominent colleagues has established the Center for Arabic Language Technologies (ALTEC) in order to bring the Arabic to the international level in man–machine interface in its broader sense. His research interests include Medical Machine Learning, Data and Text Mining, Computational Linguistics, Text Understanding and Automatic Essay Scoring and Technologies of Man- Machine Interface in Arabic. Currently, Dr. Fahmy is currently involved in the activities led by Dr. Ismail Abdul-Gaffar Ismail the President of Arab Academy for Science and Technology to establish the Arabic Center of Excellence for Artificial Intelligence and Frontier Technologies in New El-Alamein City. Education experience work experience academic experience research Fields of Interest Research Indicators Scopus URL Google Scholar URL H-index (Google Scholar) : 0 Citation (Google Scholar) : 0 Research gate Academia publications You can filter publications by years All Publications From 2022 to 2025 Honors & awards Honors Professional Experience communities Teaching Courses Course Academic year Term projects contact Me Branch : AASTMT AbuKir Branch, Alexandria, Egypt Office Phone : Extension Number : Fax : Mobile : Email: Send Email Location : AbuKir AAST 0 © 2025 | All Right Reserved IDC-AASTMT Policies & Terms of Use Copyright Sitemap Policies for Social Media Accounts","{'url': 'https://aast.edu/cv.php?ser=161041', 'canonical': 'https://aast.edu/cv.php?ser=161041', 'status': 'http_saved', 'path': 'C:\\Users\\mh978\\Downloads\\aast_scrape_final\\step8\\aast_v2_output_v4_20251125_125822\\html\\aast.edu_cv.php_ser=161041_plain.html', 'ids': {'ser': '161041', 'unit_id': '1'}}"
161042,ali ali mohamed fahmy | Arab Academy for Science Technology & Maritime Transport Faculty Member,https://aast.edu/cv.php?ser=161042,"ali ali mohamed fahmy | Arab Academy for Science Technology & Maritime Transport Faculty Member About Biography Education Education History Experience Academic & Work Experience Research Research Indicators & Interest Publications Publications Awards Awards & Honors Professional Experience Professional Experience Communities Communities Contacts Contacts Courses Teaching Courses Projects Supervised Projects Professor ali ali mohamed fahmy Dean of College of Artificial Intelligence download cv contact me biography Dr. Aly Aly Fahmy, is a Professor of Artificial Intelligence and Machine Learning. He was the Ex-Dean of the Faculty of Computers and Information, Cairo University. Currently, he is the Dean of the Artificial Intelligence College affiliated to Arab Academy for Science and Technology. Aly Fahmy received the M.Sc. and Ph.D. degrees in Artificial Intelligence from the National Superior School E.N.S.A.E in Toulouse, France in 1976 and 1979, respectively. Dr. Fahmy coupled his academic carrier with the industrial one. He obtained specialized on Job Training on developing Expert Systems, IntelliCorp, Germany and on developing large scale software systems, Litton Systems Inc, U.S.A. Dr. Fahmy was the Director of the first Center of Excellence in Egypt in the field of Data Mining and Computer Modeling (DMCM) in the period of 2005-2010. DMCM was a virtual research center with more than 40 researchers from universities and industry. Dr. Fahmy with his prominent colleagues has established the Center for Arabic Language Technologies (ALTEC) in order to bring the Arabic to the international level in man–machine interface in its broader sense. His research interests include Medical Machine Learning, Data and Text Mining, Computational Linguistics, Text Understanding and Automatic Essay Scoring and Technologies of Man- Machine Interface in Arabic. Currently, Dr. Fahmy is currently involved in the activities led by Dr. Ismail Abdul-Gaffar Ismail the President of Arab Academy for Science and Technology to establish the Arabic Center of Excellence for Artificial Intelligence and Frontier Technologies in New El-Alamein City. Education experience work experience academic experience research Fields of Interest Research Indicators Scopus URL Google Scholar URL H-index (Google Scholar) : 0 Citation (Google Scholar) : 0 Research gate Academia publications You can filter publications by years All Publications From 2022 to 2025 Honors & awards Honors Professional Experience communities Teaching Courses Course Academic year Term projects contact Me Branch : AASTMT AbuKir Branch, Alexandria, Egypt Office Phone : Extension Number : Fax : Mobile : Email: Send Email Location : AbuKir AAST 0 © 2025 | All Right Reserved IDC-AASTMT Policies & Terms of Use Copyright Sitemap Policies for Social Media Accounts","{'url': 'https://aast.edu/cv.php?ser=161042', 'canonical': 'https://aast.edu/cv.php?ser=161042', 'status': 'http_saved', 'path': 'C:\\Users\\mh978\\Downloads\\aast_scrape_final\\step8\\aast_v2_output_v4_20251125_125822\\html\\aast.edu_cv.php_ser=161042_plain.html', 'ids': {'ser': '161042', 'unit_id': '1'}}"
161043,ali ali mohamed fahmy | Arab Academy for Science Technology & Maritime Transport Faculty Member,https://aast.edu/cv.php?ser=161043,"ali ali mohamed fahmy | Arab Academy for Science Technology & Maritime Transport Faculty Member About Biography Education Education History Experience Academic & Work Experience Research Research Indicators & Interest Publications Publications Awards Awards & Honors Professional Experience Professional Experience Communities Communities Contacts Contacts Courses Teaching Courses Projects Supervised Projects Professor ali ali mohamed fahmy Dean of College of Artificial Intelligence download cv contact me biography Dr. Aly Aly Fahmy, is a Professor of Artificial Intelligence and Machine Learning. He was the Ex-Dean of the Faculty of Computers and Information, Cairo University. Currently, he is the Dean of the Artificial Intelligence College affiliated to Arab Academy for Science and Technology. Aly Fahmy received the M.Sc. and Ph.D. degrees in Artificial Intelligence from the National Superior School E.N.S.A.E in Toulouse, France in 1976 and 1979, respectively. Dr. Fahmy coupled his academic carrier with the industrial one. He obtained specialized on Job Training on developing Expert Systems, IntelliCorp, Germany and on developing large scale software systems, Litton Systems Inc, U.S.A. Dr. Fahmy was the Director of the first Center of Excellence in Egypt in the field of Data Mining and Computer Modeling (DMCM) in the period of 2005-2010. DMCM was a virtual research center with more than 40 researchers from universities and industry. Dr. Fahmy with his prominent colleagues has established the Center for Arabic Language Technologies (ALTEC) in order to bring the Arabic to the international level in man–machine interface in its broader sense. His research interests include Medical Machine Learning, Data and Text Mining, Computational Linguistics, Text Understanding and Automatic Essay Scoring and Technologies of Man- Machine Interface in Arabic. Currently, Dr. Fahmy is currently involved in the activities led by Dr. Ismail Abdul-Gaffar Ismail the President of Arab Academy for Science and Technology to establish the Arabic Center of Excellence for Artificial Intelligence and Frontier Technologies in New El-Alamein City. Education experience work experience academic experience research Fields of Interest Research Indicators Scopus URL Google Scholar URL H-index (Google Scholar) : 0 Citation (Google Scholar) : 0 Research gate Academia publications You can filter publications by years All Publications From 2022 to 2025 Honors & awards Honors Professional Experience communities Teaching Courses Course Academic year Term projects contact Me Branch : AASTMT AbuKir Branch, Alexandria, Egypt Office Phone : Extension Number : Fax : Mobile : Email: Send Email Location : AbuKir AAST 0 © 2025 | All Right Reserved IDC-AASTMT Policies & Terms of Use Copyright Sitemap Policies for Social Media Accounts","{'url': 'https://aast.edu/cv.php?ser=161043', 'canonical': 'https://aast.edu/cv.php?ser=161043', 'status': 'http_saved', 'path': 'C:\\Users\\mh978\\Downloads\\aast_scrape_final\\step8\\aast_v2_output_v4_20251125_125822\\html\\aast.edu_cv.php_ser=161043_plain.html', 'ids': {'ser': '161043', 'unit_id': '1'}}"
161044,ali ali mohamed fahmy | Arab Academy for Science Technology & Maritime Transport Faculty Member,https://aast.edu/cv.php?ser=161044,"ali ali mohamed fahmy | Arab Academy for Science Technology & Maritime Transport Faculty Member About Biography Education Education History Experience Academic & Work Experience Research Research Indicators & Interest Publications Publications Awards Awards & Honors Professional Experience Professional Experience Communities Communities Contacts Contacts Courses Teaching Courses Projects Supervised Projects Professor ali ali mohamed fahmy Dean of College of Artificial Intelligence download cv contact me biography Dr. Aly Aly Fahmy, is a Professor of Artificial Intelligence and Machine Learning. He was the Ex-Dean of the Faculty of Computers and Information, Cairo University. Currently, he is the Dean of the Artificial Intelligence College affiliated to Arab Academy for Science and Technology. Aly Fahmy received the M.Sc. and Ph.D. degrees in Artificial Intelligence from the National Superior School E.N.S.A.E in Toulouse, France in 1976 and 1979, respectively. Dr. Fahmy coupled his academic carrier with the industrial one. He obtained specialized on Job Training on developing Expert Systems, IntelliCorp, Germany and on developing large scale software systems, Litton Systems Inc, U.S.A. Dr. Fahmy was the Director of the first Center of Excellence in Egypt in the field of Data Mining and Computer Modeling (DMCM) in the period of 2005-2010. DMCM was a virtual research center with more than 40 researchers from universities and industry. Dr. Fahmy with his prominent colleagues has established the Center for Arabic Language Technologies (ALTEC) in order to bring the Arabic to the international level in man–machine interface in its broader sense. His research interests include Medical Machine Learning, Data and Text Mining, Computational Linguistics, Text Understanding and Automatic Essay Scoring and Technologies of Man- Machine Interface in Arabic. Currently, Dr. Fahmy is currently involved in the activities led by Dr. Ismail Abdul-Gaffar Ismail the President of Arab Academy for Science and Technology to establish the Arabic Center of Excellence for Artificial Intelligence and Frontier Technologies in New El-Alamein City. Education experience work experience academic experience research Fields of Interest Research Indicators Scopus URL Google Scholar URL H-index (Google Scholar) : 0 Citation (Google Scholar) : 0 Research gate Academia publications You can filter publications by years All Publications From 2022 to 2025 Honors & awards Honors Professional Experience communities Teaching Courses Course Academic year Term projects contact Me Branch : AASTMT AbuKir Branch, Alexandria, Egypt Office Phone : Extension Number : Fax : Mobile : Email: Send Email Location : AbuKir AAST 0 © 2025 | All Right Reserved IDC-AASTMT Policies & Terms of Use Copyright Sitemap Policies for Social Media Accounts","{'url': 'https://aast.edu/cv.php?ser=161044', 'canonical': 'https://aast.edu/cv.php?ser=161044', 'status': 'http_saved', 'path': 'C:\\Users\\mh978\\Downloads\\aast_scrape_final\\step8\\aast_v2_output_v4_20251125_125822\\html\\aast.edu_cv.php_ser=161044_plain.html', 'ids': {'ser': '161044', 'unit_id': '1'}}"
